Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Manager_JobInvolvement,Manager_PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Average_Daily_Work_Hours,Average_Monthly_Hours,Annual_Total_Work_Hours,free_days,Overtime_Workers
34.0,No,Travel_Rarely,Sales,24,3,Marketing,Male,4,Research Scientist,Single,27420,0.0,11,8,1,13.0,2,12,2,11,3,3,1.0,2.0,3.0,5.648467432950193,122.85416666666667,1479.8984674329506,21,false
21.0,No,Travel_Rarely,Sales,2,3,Life Sciences,Male,2,Manufacturing Director,Single,137570,1.0,12,8,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0,5.229118773946361,113.73333333333333,1370.0291187739465,33,false
34.0,Yes,Travel_Rarely,Sales,15,2,Marketing,Female,2,Research Scientist,Single,84630,2.0,13,8,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0,7.11222222222222,154.69083333333333,1863.4022222222218,23,false
53.0,No,Travel_Rarely,Sales,2,1,Life Sciences,Male,5,Human Resources,Divorced,31620,4.0,15,8,0,26.0,4,14,4,8,3,3,3.0,3.0,2.0,7.054559386973183,153.43666666666667,1848.2945593869738,16,false
32.0,Yes,Travel_Frequently,Research & Development,10,3,Medical,Female,2,Manufacturing Director,Single,165980,1.0,13,8,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0,8.554482758620692,186.05999999999997,2241.2744827586216,27,true
42.0,No,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,2,Laboratory Technician,Married,66510,0.0,20,8,0,10.0,5,9,4,2,2,4,3.0,2.0,3.0,6.073831417624521,132.10583333333332,1591.3438314176244,32,false
44.0,No,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,1,Manufacturing Director,Married,23450,3.0,15,8,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0,6.600689655172411,143.565,1729.3806896551714,18,false
46.0,No,Travel_Rarely,Sales,2,3,Life Sciences,Female,1,Research Scientist,Single,34200,3.0,13,8,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0,7.400038314176247,160.95083333333332,1938.8100383141768,21,false
33.0,No,Travel_Rarely,Sales,3,3,Medical,Male,1,Manufacturing Director,Single,43730,4.0,14,8,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0,5.851034482758617,127.25999999999999,1532.971034482758,26,false
44.0,No,Travel_Rarely,Human Resources,26,3,Life Sciences,Male,5,Healthcare Representative,Married,47590,2.0,21,8,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0,7.84463601532567,170.62083333333334,2055.2946360153255,20,false
30.0,No,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,1,Research Scientist,Single,53010,1.0,16,8,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0,5.548237547892718,120.67416666666666,1453.6382375478922,22,false
39.0,Yes,Travel_Rarely,Human Resources,1,4,Medical,Male,1,Sales Executive,Married,36730,3.0,14,8,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0,6.009118773946359,130.69833333333335,1574.3891187739462,20,false
24.0,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,Male,3,Sales Executive,Married,47680,2.0,11,8,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,9.089808429118778,197.70333333333335,2381.52980842912,16,true
43.0,No,Travel_Rarely,Sales,9,5,Technical Degree,Female,1,Research Director,Divorced,12740,1.0,19,8,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,5.835019157088123,126.91166666666668,1528.775019157088,27,false
50.0,Yes,Travel_Rarely,Research & Development,12,4,Medical,Male,1,Research Director,Married,49000,1.0,11,8,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,7.835708812260532,170.42666666666668,2052.9557088122597,32,false
35.0,No,Travel_Rarely,Sales,2,4,Marketing,Male,3,Manufacturing Director,Married,104660,1.0,13,8,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,6.329731800766285,137.67166666666665,1658.3897318007666,28,false
36.0,No,Travel_Rarely,Research & Development,25,1,Life Sciences,Female,4,Sales Executive,Married,170070,9.0,12,8,1,6.0,2,1,0,0,2,3,2.0,1.0,4.0,8.276245210727964,180.00833333333333,2168.3762452107267,24,true
33.0,No,Travel_Frequently,Sales,9,2,Marketing,Male,4,Human Resources,Married,29090,2.0,11,8,0,10.0,2,5,1,3,2,3,3.0,1.0,3.0,6.010038314176247,130.71833333333333,1574.6300383141765,22,false
35.0,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Research Scientist,Divorced,57650,1.0,14,8,1,1.0,2,1,0,0,3,3,3.0,4.0,3.0,5.720613026819926,124.42333333333333,1498.8006130268204,20,false
27.0,No,Travel_Rarely,Sales,8,2,Marketing,Female,3,Research Scientist,Divorced,45990,1.0,15,8,1,1.0,3,1,0,0,2,3,4.0,1.0,3.0,6.952950191570882,151.22666666666666,1821.672950191571,22,false
26.0,Yes,Travel_Rarely,Sales,4,3,Marketing,Male,2,Manager,Single,24040,1.0,12,8,0,1.0,6,1,0,1,3,3,1.0,3.0,2.0,6.83022988505747,148.5575,1789.520229885057,30,false
27.0,No,Travel_Frequently,Sales,24,3,Life Sciences,Male,4,Healthcare Representative,Single,31720,1.0,20,8,1,9.0,1,9,1,7,3,4,4.0,3.0,3.0,5.945555555555555,129.31583333333333,1557.7355555555555,33,false
30.0,No,Travel_Frequently,Research & Development,1,4,Medical,Male,1,Research Scientist,Single,20330,1.0,14,8,1,12.0,3,12,3,7,1,3,3.0,4.0,3.0,6.0620689655172395,131.85,1588.2620689655168,29,false
41.0,Yes,Travel_Rarely,Sales,20,4,Marketing,Male,2,Sales Executive,Married,102090,1.0,13,8,1,23.0,2,22,15,8,3,3,2.0,3.0,3.0,5.461302681992338,118.78333333333335,1430.8613026819926,23,false
34.0,No,Non-Travel,Research & Development,7,2,Technical Degree,Female,1,Research Scientist,Single,86200,0.0,13,8,1,10.0,2,9,8,7,2,3,2.0,3.0,3.0,7.214597701149421,156.9175,1890.2245977011482,20,false
37.0,No,Travel_Rarely,Research & Development,17,3,Life Sciences,Female,3,Sales Executive,Married,20640,4.0,16,8,0,8.0,3,1,0,0,2,3,2.0,2.0,3.0,5.297777777777777,115.22666666666667,1388.0177777777776,34,false
46.0,No,Travel_Frequently,Research & Development,20,3,Technical Degree,Male,3,Sales Executive,Single,40350,4.0,14,8,1,14.0,2,9,0,8,3,3,1.0,4.0,3.0,8.388812260536398,182.45666666666668,2197.868812260536,25,true
35.0,No,Travel_Rarely,Research & Development,8,4,Medical,Female,3,Research Scientist,Married,38380,1.0,16,8,1,1.0,2,1,0,1,3,3,4.0,4.0,3.0,6.364137931034485,138.42,1667.4041379310352,20,false
48.0,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,1,Sales Executive,Single,45910,9.0,16,8,0,23.0,6,1,0,0,1,3,1.0,3.0,3.0,8.41429118773946,183.01083333333335,2204.5442911877385,26,true
28.0,Yes,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Sales Executive,Single,25610,1.0,22,8,1,2.0,3,2,2,2,3,4,3.0,3.0,2.0,9.527931034482764,207.2325,2496.317931034484,29,true
44.0,No,Travel_Rarely,Research & Development,1,1,Medical,Female,3,Research Scientist,Divorced,15630,5.0,12,8,2,9.0,3,4,1,3,3,3,2.0,1.0,2.0,8.61191570881226,187.30916666666667,2256.3219157088124,22,true
35.0,No,Non-Travel,Research & Development,5,4,Technical Degree,Female,3,Manufacturing Director,Married,48980,2.0,15,8,2,10.0,2,4,2,3,3,3,3.0,1.0,3.0,8.630919540229886,187.7225,2261.30091954023,25,true
26.0,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Female,3,Sales Executive,Married,47890,7.0,20,8,1,5.0,2,2,0,0,3,4,3.0,4.0,2.0,9.1164367816092,198.2825,2388.5064367816103,28,true
33.0,No,Travel_Frequently,Sales,29,4,Life Sciences,Female,1,Human Resources,Single,31800,1.0,14,8,1,15.0,2,15,8,12,3,3,1.0,4.0,3.0,7.535977011494254,163.9075,1974.4259770114945,22,false
35.0,No,Travel_Frequently,Research & Development,15,3,Medical,Male,3,Manufacturing Director,Married,65490,1.0,20,8,0,9.0,3,9,1,8,3,4,2.0,1.0,2.0,5.836398467432951,126.94166666666666,1529.136398467433,27,false
35.0,No,Travel_Rarely,Human Resources,3,2,Life Sciences,Female,1,Laboratory Technician,Married,63880,3.0,13,8,0,4.0,6,2,2,2,2,3,3.0,1.0,3.0,7.796206896551722,169.5675,2042.6062068965512,30,false
31.0,No,Travel_Rarely,Sales,10,2,Life Sciences,Female,2,Research Scientist,Divorced,112440,3.0,12,8,1,10.0,3,7,1,7,3,3,4.0,4.0,2.0,5.500613026819922,119.63833333333334,1441.1606130268196,26,false
37.0,No,Travel_Rarely,Sales,4,3,Marketing,Male,4,Human Resources,Divorced,160320,1.0,13,8,0,7.0,2,7,0,7,3,3,1.0,3.0,4.0,6.469885057471266,140.72,1695.1098850574715,32,false
32.0,No,Travel_Rarely,Research & Development,21,3,Other,Male,2,Sales Executive,Married,23620,1.0,11,8,0,9.0,2,9,7,8,3,3,1.0,4.0,3.0,7.192796934865896,156.44333333333336,1884.5127969348646,30,false
38.0,No,Travel_Frequently,Research & Development,25,3,Medical,Male,2,Manufacturing Director,Single,163280,1.0,17,8,3,10.0,2,10,9,9,3,3,4.0,4.0,3.0,5.709425287356319,124.18,1495.8694252873554,22,false
50.0,No,Travel_Rarely,Sales,2,4,Marketing,Female,4,Research Scientist,Divorced,83760,5.0,14,8,3,29.0,2,27,13,8,3,3,2.0,3.0,2.0,8.756015325670502,190.44333333333336,2294.0760153256715,20,true
59.0,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Laboratory Technician,Single,166060,7.0,11,8,0,28.0,6,21,7,9,3,3,1.0,1.0,2.0,6.432567049808428,139.90833333333333,1685.3325670498084,17,false
36.0,No,Travel_Rarely,Sales,1,2,Marketing,Female,2,Sales Executive,Divorced,86060,1.0,14,8,2,17.0,3,17,12,8,3,3,3.0,3.0,3.0,5.254980842911876,114.29583333333333,1376.8049808429116,32,false
55.0,No,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Research Scientist,Divorced,22720,2.0,17,8,1,21.0,2,5,0,2,3,3,4.0,3.0,3.0,7.456513409961688,162.17916666666665,1953.6065134099622,21,false
36.0,No,Travel_Frequently,Research & Development,3,3,Life Sciences,Female,2,Laboratory Technician,Single,20180,1.0,13,8,0,6.0,5,6,0,3,3,3,2.0,2.0,3.0,6.416704980842912,139.56333333333333,1681.176704980843,29,false
45.0,No,Travel_Rarely,Research & Development,1,2,Medical,Female,1,Sales Executive,Divorced,70830,2.0,12,8,1,25.0,5,1,0,0,3,3,2.0,3.0,3.0,5.9588888888888905,129.60583333333332,1561.2288888888893,31,false
35.0,No,Travel_Frequently,Human Resources,9,3,Other,Female,2,Sales Representative,Married,40840,4.0,13,8,1,5.0,3,3,1,2,3,3,2.0,1.0,2.0,5.31302681992337,115.55833333333334,1392.013026819923,34,false
36.0,Yes,Travel_Rarely,Sales,7,2,Life Sciences,Male,4,Laboratory Technician,Married,144110,0.0,18,8,3,2.0,2,1,0,0,4,3,4.0,3.0,2.0,8.384137931034477,182.35500000000002,2196.6441379310327,15,true
59.0,No,Travel_Frequently,Research & Development,10,4,Life Sciences,Male,3,Research Scientist,Single,23080,7.0,19,8,1,20.0,4,4,1,3,2,3,1.0,3.0,2.0,6.225785440613022,135.41083333333333,1631.1557854406117,22,false
29.0,No,Travel_Rarely,Research & Development,28,4,Life Sciences,Female,1,Sales Representative,Married,48410,0.0,11,8,0,6.0,3,5,0,4,3,3,3.0,2.0,3.0,7.30490421455939,158.88166666666666,1913.8849042145603,17,false
31.0,No,Travel_Rarely,Research & Development,3,2,Medical,Female,3,Sales Executive,Single,42850,1.0,21,8,1,1.0,2,1,1,0,1,4,3.0,2.0,3.0,5.497394636015327,119.56833333333334,1440.3173946360157,35,false
32.0,No,Travel_Rarely,Sales,3,4,Life Sciences,Male,2,Manufacturing Director,Married,97150,1.0,15,8,1,10.0,1,10,0,9,2,3,2.0,2.0,3.0,6.939042145593873,150.92416666666668,1818.0290421455948,20,false
36.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Sales Representative,Married,43200,4.4,17,8,0,5.0,2,1,0,0,3,3,2.0,4.0,3.0,6.516053639846746,141.72416666666666,1707.2060536398476,25,false
31.0,No,Travel_Rarely,Research & Development,27,3,Medical,Female,2,Research Director,Single,21320,1.0,18,8,0,11.0,3,11,1,8,3,3,3.0,4.0,3.0,5.3917241379310346,117.27,1412.631724137931,31,false
35.0,No,Travel_Rarely,Research & Development,2,4,Medical,Male,2,Healthcare Representative,Single,101240,0.0,14,8,1,16.0,2,15,2,8,4,3,3.0,1.0,3.0,5.447662835249041,118.48666666666666,1427.2876628352487,24,false
45.0,No,Travel_Rarely,Human Resources,14,3,Human Resources,Female,1,Sales Executive,Married,54730,4.0,13,8,0,17.0,3,0,0,0,1,3,4.0,1.0,4.0,8.1239846743295,176.6966666666667,2128.4839846743293,23,true
37.0,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,Sales Executive,Single,52070,4.0,17,8,3,16.0,3,5,0,2,3,3,1.0,3.0,4.0,5.813601532567048,126.44583333333333,1523.1636015325664,30,false
46.0,No,Travel_Rarely,Research & Development,9,3,Medical,Male,3,Manager,Divorced,164370,8.0,15,8,1,16.0,0,4,0,2,3,3,2.0,2.0,3.0,9.635210727969357,209.56583333333333,2524.4252107279717,17,true
30.0,No,Travel_Rarely,Sales,18,3,Life Sciences,Male,4,Human Resources,Married,22960,1.0,18,8,1,10.0,2,10,3,0,3,3,4.0,4.0,2.0,8.40191570881226,182.74166666666667,2201.301915708812,22,true
35.0,No,Travel_Rarely,Research & Development,20,4,Life Sciences,Female,3,Human Resources,Single,40690,1.0,13,8,0,6.0,5,6,0,4,3,3,2.0,3.0,3.0,7.124636015325666,154.96083333333334,1866.6546360153245,25,false
55.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,2,Laboratory Technician,Married,74410,3.0,12,8,1,24.0,4,1,1,0,3,3,1.0,4.0,3.0,5.952452107279698,129.46583333333334,1559.542452107281,29,false
38.0,No,Non-Travel,Sales,11,1,Marketing,Male,2,Laboratory Technician,Divorced,24300,7.0,13,8,2,17.0,2,13,1,9,4,3,2.0,4.0,3.0,8.032337164750954,174.70333333333335,2104.47233716475,23,true
34.0,No,Travel_Rarely,Research & Development,8,2,Medical,Male,1,Research Scientist,Married,58780,1.0,14,8,0,5.0,1,5,1,3,3,3,1.0,2.0,3.0,7.30590038314176,158.90333333333334,1914.1459003831412,22,false
56.0,No,Travel_Rarely,Human Resources,2,1,Medical,Male,2,Sales Executive,Single,26440,4.0,11,8,1,37.0,2,6,0,2,3,3,4.0,4.0,2.0,5.846436781609199,127.16000000000001,1531.76643678161,19,false
23.0,No,Travel_Rarely,Research & Development,10,3,Medical,Male,2,Laboratory Technician,Divorced,64390,3.0,22,8,3,3.0,2,0,0,0,3,4,3.0,1.0,3.0,5.665478927203068,123.22416666666668,1484.3554789272039,30,false
51.0,No,Travel_Rarely,Research & Development,29,4,Life Sciences,Female,5,Manufacturing Director,Married,24510,3.0,17,8,0,10.0,2,4,0,3,2,3,4.0,4.0,3.0,6.2614176245210755,136.18583333333333,1640.4914176245218,18,false
30.0,No,Travel_Rarely,Sales,8,2,Technical Degree,Male,1,Sales Representative,Married,63920,1.0,21,8,1,11.0,2,11,10,8,4,4,3.0,4.0,3.0,6.976704980842911,151.74333333333334,1827.8967049808425,21,false
46.0,Yes,Travel_Rarely,Sales,1,2,Medical,Female,2,Research Scientist,Single,97140,1.0,22,8,0,9.0,0,9,4,7,3,4,3.0,4.0,3.0,5.365517241379314,116.7,1405.7655172413804,34,false
40.0,No,Travel_Frequently,Research & Development,6,3,Medical,Male,1,Healthcare Representative,Married,60770,1.0,16,8,2,22.0,2,22,11,11,2,3,3.0,2.0,2.0,6.895325670498082,149.97333333333333,1806.5753256704975,18,false
51.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Female,5,Sales Representative,Single,24500,0.0,12,8,1,11.0,2,10,1,0,3,3,3.0,4.0,1.0,9.168084291187728,199.40583333333333,2402.038084291185,24,true
30.0,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,1,Manufacturing Director,Divorced,92500,1.0,12,8,3,11.0,0,11,2,7,3,3,3.0,2.0,2.0,7.409118773946361,161.14833333333334,1941.1891187739466,22,false
46.0,No,Travel_Frequently,Research & Development,12,1,Medical,Male,1,Laboratory Technician,Married,20740,2.0,15,8,1,21.0,3,10,9,5,3,3,3.0,1.0,2.0,8.443026819923372,183.63583333333335,2212.0730268199236,16,true
32.0,No,Travel_Rarely,Sales,15,3,Marketing,Male,1,Research Scientist,Single,101690,1.0,14,8,0,12.0,6,11,5,7,2,3,2.0,3.0,3.0,6.654214559386973,144.72916666666666,1743.404214559387,22,false
54.0,No,Travel_Rarely,Research & Development,25,1,Medical,Female,1,Laboratory Technician,Married,48550,9.0,25,8,1,16.0,2,4,0,3,2,4,1.0,3.0,1.0,6.721800766283526,146.19916666666666,1761.1118007662837,31,false
24.0,No,Travel_Rarely,Sales,6,2,Marketing,Male,2,Research Scientist,Married,40870,0.0,20,8,3,4.0,1,3,0,2,3,4,1.0,3.0,2.0,7.147816091954025,155.465,1872.7278160919543,22,false
28.0,No,Non-Travel,Sales,9,4,Medical,Male,2,Laboratory Technician,Married,23670,1.0,13,8,0,5.0,2,5,0,4,2,3,2.0,3.0,4.0,5.410076628352487,117.66916666666667,1417.4400766283516,25,false
58.0,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,2,Sales Executive,Single,29720,0.0,14,8,0,38.0,2,37,1,8,4,3,4.0,3.0,2.0,6.545249042145596,142.35916666666665,1714.8552490421462,21,false
44.0,No,Non-Travel,Research & Development,23,2,Medical,Female,1,Research Scientist,Married,195860,4.0,16,8,0,17.0,3,3,1,2,2,3,2.0,2.0,4.0,5.88532567049808,128.00583333333333,1541.955325670497,33,false
37.0,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,Male,2,Healthcare Representative,Divorced,54840,4.0,17,8,0,7.0,4,3,0,2,3,3,3.0,1.0,3.0,9.400613026819926,204.46333333333334,2462.9606130268203,18,true
32.0,No,Travel_Rarely,Human Resources,12,2,Human Resources,Female,1,Sales Representative,Single,20610,1.0,15,8,1,1.0,2,1,0,0,2,3,4.0,1.0,3.0,7.142413793103448,155.3475,1871.3124137931036,28,false
20.0,Yes,Travel_Frequently,Sales,4,4,Life Sciences,Female,2,Healthcare Representative,Single,99240,1.0,22,8,0,1.0,3,1,1,0,3,4,4.0,4.0,3.0,9.895708812260537,215.23166666666668,2592.675708812261,20,true
34.0,No,Travel_Rarely,Research & Development,1,4,Other,Male,4,Laboratory Technician,Single,41980,1.0,22,8,1,16.0,2,16,2,10,2,4,1.0,3.0,3.0,6.820689655172413,148.35,1787.0206896551722,27,false
37.0,No,Non-Travel,Sales,24,2,Life Sciences,Male,1,Research Scientist,Divorced,68150,5.0,20,8,1,17.0,3,1,0,0,3,4,3.0,4.0,4.0,7.158582375478925,155.69916666666666,1875.5485823754784,20,false
59.0,No,Non-Travel,Research & Development,12,2,Life Sciences,Male,2,Sales Executive,Married,47230,9.0,14,8,0,30.0,0,3,2,2,3,3,3.0,4.0,3.0,6.432720306513409,139.91166666666666,1685.3727203065132,28,false
50.0,No,Travel_Frequently,Research & Development,3,4,Medical,Male,4,Research Scientist,Married,61420,3.0,13,8,2,28.0,3,8,0,7,2,3,1.0,2.0,2.0,8.953333333333335,194.735,2345.773333333334,17,true
25.0,Yes,Travel_Rarely,Sales,10,1,Marketing,Male,2,Research Director,Single,82370,1.0,13,8,0,6.0,6,6,0,3,2,3,3.0,3.0,3.0,7.861800766283528,170.99416666666664,2059.7918007662843,19,false
25.0,No,Travel_Rarely,Research & Development,26,3,Technical Degree,Male,1,Laboratory Technician,Married,88530,1.0,22,8,1,2.0,3,2,2,1,3,4,4.0,4.0,3.0,6.742567049808435,146.65083333333334,1766.55256704981,32,false
22.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,1,Sales Representative,Single,193310,1.0,12,8,1,1.0,2,0,0,0,3,3,2.0,4.0,3.0,5.782988505747128,125.78000000000002,1515.1429885057476,21,false
51.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,1,Sales Executive,Single,20730,3.0,14,8,1,23.0,4,13,12,8,3,3,1.0,1.0,2.0,6.64049808429119,144.43083333333334,1739.8104980842918,30,false
34.0,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,Female,5,Sales Executive,Single,55620,1.0,15,8,0,9.0,3,9,0,6,3,3,1.0,3.0,3.0,7.362605363984674,160.13666666666666,1929.0026053639845,26,false
54.0,No,Non-Travel,Research & Development,9,3,Life Sciences,Male,1,Laboratory Technician,Single,196130,2.0,17,8,0,23.0,5,5,4,4,3,3,4.0,4.0,3.0,7.397739463601533,160.90083333333334,1938.2077394636015,22,false
24.0,No,Travel_Rarely,Research & Development,2,1,Life Sciences,Male,2,Laboratory Technician,Married,34070,0.0,13,8,1,6.0,4,5,1,2,3,3,2.0,3.0,3.0,5.765977011494254,125.41000000000001,1510.6859770114945,30,false
34.0,No,Travel_Rarely,Sales,4,3,Marketing,Female,2,Sales Representative,Divorced,50630,6.0,12,8,1,12.0,2,1,0,0,3,3,3.0,2.0,3.0,5.3055938697318,115.39666666666666,1390.0655938697319,31,false
37.0,No,Travel_Rarely,Sales,6,1,Technical Degree,Male,1,Laboratory Technician,Single,46390,2.0,12,8,2,12.0,3,5,1,3,3,3,3.0,4.0,3.0,5.545440613026821,120.61333333333334,1452.905440613027,28,false
34.0,No,Travel_Rarely,Sales,9,2,Medical,Male,2,Healthcare Representative,Single,48760,2.0,21,8,1,14.0,3,11,5,8,3,4,3.0,1.0,3.0,6.958620689655171,151.35,1823.1586206896548,30,false
36.0,No,Travel_Frequently,Human Resources,7,3,Medical,Male,1,Research Scientist,Married,26900,0.0,11,8,0,10.0,1,9,2,8,3,3,2.0,4.0,3.0,7.222567049808428,157.09083333333334,1892.3125670498082,26,false
36.0,No,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Manufacturing Director,Divorced,175670,5.0,13,8,0,7.0,6,1,0,0,3,3,1.0,4.0,3.0,7.011915708812262,152.50916666666666,1837.1219157088128,17,false
43.0,No,Travel_Frequently,Research & Development,3,4,Life Sciences,Male,1,Sales Executive,Married,24080,1.0,12,8,1,25.0,3,25,4,12,3,3,3.0,4.0,4.0,7.985900383141766,173.69333333333336,2092.3059003831427,23,false
30.0,No,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,3,Healthcare Representative,Divorced,28140,1.0,24,8,0,10.0,2,10,0,9,3,4,1.0,3.0,2.0,7.167164750957856,155.88583333333335,1877.7971647509585,24,false
33.0,No,Non-Travel,Sales,7,3,Life Sciences,Male,2,Sales Executive,Married,112450,0.0,21,8,0,8.0,3,7,0,7,3,4,3.0,2.0,4.0,6.113908045977008,132.9775,1601.8439080459761,22,false
56.0,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,Male,2,Laboratory Technician,Married,33120,9.0,19,8,0,7.0,1,5,4,3,1,3,2.0,2.0,3.0,8.40655172413793,182.8425,2202.5165517241376,17,true
51.0,No,Travel_Rarely,Research & Development,3,2,Other,Female,2,Sales Representative,Single,190490,7.0,14,8,1,23.0,2,20,15,15,3,3,1.0,3.0,3.0,6.218199233716482,135.24583333333334,1629.1681992337183,18,false
31.0,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,3,Sales Executive,Married,21410,4.0,20,8,0,12.0,2,7,7,7,3,4,2.0,3.0,2.0,7.780076628352491,169.21666666666667,2038.3800766283525,19,false
26.0,No,Travel_Rarely,Sales,17,3,Medical,Female,2,Manager,Married,57690,1.0,19,8,0,5.0,4,5,4,3,2,3,3.0,2.0,2.0,7.194252873563218,156.475,1884.8942528735631,17,false
58.0,Yes,Travel_Rarely,Sales,2,2,Medical,Female,1,Research Scientist,Married,43850,1.0,13,8,1,40.0,2,40,15,6,2,3,4.0,4.0,2.0,6.924904214559388,150.61666666666667,1814.3249042145594,24,false
19.0,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,Male,1,Manager,Single,53320,1.0,23,8,1,0.0,2,0,0,0,3,4,4.0,3.0,2.0,8.686781609195405,188.9375,2275.9367816091963,20,true
22.0,No,Travel_Rarely,Sales,29,4,Technical Degree,Male,1,Sales Executive,Married,46630,0.0,13,8,1,3.0,1,2,2,1,3,3,3.0,4.0,3.0,5.573716475095788,121.22833333333334,1460.3137164750965,33,false
49.0,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Sales Executive,Married,47240,1.0,11,8,1,16.0,3,15,5,11,2,3,3.0,1.0,2.0,6.755057471264364,146.92249999999999,1769.8250574712633,17,false
43.0,No,Travel_Frequently,Sales,2,2,Life Sciences,Male,1,Sales Executive,Single,32110,4.0,13,8,0,18.0,2,3,1,2,4,3,2.0,3.0,3.0,7.259233716475093,157.88833333333335,1901.9192337164743,24,false
50.0,No,Travel_Frequently,Research & Development,19,4,Life Sciences,Male,2,Sales Executive,Single,53770,4.0,14,8,1,16.0,3,2,2,1,4,3,3.0,4.0,3.0,6.374827586206896,138.6525,1670.2048275862069,27,false
31.0,Yes,Travel_Rarely,Research & Development,15,1,Medical,Female,2,Sales Executive,Married,40660,3.0,22,8,0,4.0,2,2,2,2,2,4,2.0,3.0,3.0,7.34616858237548,159.77916666666667,1924.6961685823755,33,false
41.0,No,Travel_Rarely,Research & Development,17,2,Other,Male,1,Manufacturing Director,Divorced,52080,3.0,11,8,3,12.0,2,9,0,7,1,3,3.0,3.0,3.0,7.095670498084296,154.33083333333335,1859.0656704980854,33,false
26.0,No,Travel_Rarely,Research & Development,17,4,Life Sciences,Male,2,Sales Executive,Married,48770,1.0,13,8,1,8.0,5,8,5,7,4,3,3.0,3.0,3.0,7.299846743295017,158.77166666666668,1912.5598467432947,19,false
36.0,No,Travel_Rarely,Human Resources,25,1,Human Resources,Male,2,Research Scientist,Divorced,31170,6.0,21,8,1,7.0,2,3,0,1,4,4,2.0,2.0,3.0,6.05038314176245,131.59583333333333,1585.200383141762,27,false
51.0,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,1,Manager,Single,15690,2.0,11,8,0,18.0,2,4,0,3,4,3,1.0,4.0,3.0,6.419463601532567,139.62333333333333,1681.8994636015325,28,false
39.0,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,1,Research Scientist,Married,196580,4.0,13,8,1,17.0,3,15,5,9,4,3,4.0,3.0,4.0,7.299655172413793,158.7675,1912.5096551724139,20,false
25.0,No,Travel_Rarely,Sales,29,1,Medical,Female,3,Research Scientist,Married,30690,2.0,14,8,1,6.0,3,2,2,2,2,3,1.0,3.0,3.0,6.984980842911879,151.92333333333332,1830.0649808429123,28,false
30.0,No,Travel_Rarely,Research & Development,21,1,Medical,Male,2,Laboratory Technician,Married,104350,0.0,11,8,0,12.0,5,11,4,7,3,3,3.0,4.0,1.0,9.059425287356325,197.04250000000002,2373.569425287357,25,true
32.0,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Research Director,Single,41480,7.0,15,8,0,10.0,0,5,0,4,2,3,1.0,1.0,4.0,6.937931034482762,150.9,1817.7379310344836,31,false
